STOP_FRISK_ID,Stop Frisk Time,YEAR2,MONTH2,DAY2,STOP_WAS_INITIATED,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,OBSERVED_DURATION_MINUTES,SUSPECTED_CRIME_DESCRIPTION,STOP_DURATION_MINUTES,OFFICER_EXPLAINED_STOP_FLAG,OFFICER_NOT_EXPLAINED_STOP_DESCRIPTION,SUSPECT_ARRESTED_FLAG,SUSPECT_ARREST_OFFENSE,OFFICER_IN_UNIFORM_FLAG,FRISKED_FLAG,SEARCHED_FLAG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,PHYSICAL_FORCE_CEW_FLAG,PHYSICAL_FORCE_DRAW_POINT_FIREARM_FLAG,PHYSICAL_FORCE_HANDCUFF_SUSPECT_FLAG,PHYSICAL_FORCE_OC_SPRAY_USED_FLAG,PHYSICAL_FORCE_OTHER_FLAG,PHYSICAL_FORCE_RESTRAINT_USED_FLAG,PHYSICAL_FORCE_VERBAL_INSTRUCTION_FLAG,BACKROUND_CIRCUMSTANCES_VIOLENT_CRIME_FLAG,BACKROUND_CIRCUMSTANCES_SUSPECT_KNOWN_TO_CARRY_WEAPON_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SEARCH_BASIS_ADMISSION_FLAG,SEARCH_BASIS_CONSENT_FLAG,SEARCH_BASIS_HARD_OBJECT_FLAG,SEARCH_BASIS_INCIDENTAL_TO_ARREST_FLAG,SEARCH_BASIS_OTHER_FLAG,SEARCH_BASIS_OUTLINE_FLAG,DEMEANOR_OF_PERSON_STOPPED,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR,STOP_LOCATION_PRECINCT,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_BORO_NAME
2156,20:15:00,2018,March,Wednesday,Based on Radio Run,POM,48,SGT,48,1,CPW,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,THANKFUL AND UNDERSTOOD OFFICERS WERE DOING THEIR JOB,30,MALE,BLACK,6,160,MED,ZZZ,BLK,48,2035 MARMION AVENUE,BRONX
2157,20:15:00,2018,March,Wednesday,Based on Radio Run,POM,48,SGT,48,1,CPW,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,THANKFUL AND UNDERSTANDING,25,MALE,BLACK,5.11,160,MED,ZZZ,BLK,48,2035 MARMION AVENUE,BRONX
2158,20:15:00,2018,March,Wednesday,Based on Radio Run,POM,48,SGT,48,1,CPW,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UNDERSTANDING AND COOPERATIVE,28,MALE,BLACK,5.1,170,MED,BRO,BLK,48,2035 MARMION AVENUE,BRONX
2159,20:15:00,2018,March,Wednesday,Based on Radio Run,POM,48,SGT,48,1,CPW,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,COOPERATIVE,25,MALE,WHITE HISPANIC,5.1,165,MED,ZZZ,XXX,48,2035 MARMION AVENUE,BRONX
2160,16:17:00,2018,March,Wednesday,Based on C/W on Scene,POM,63,LT,63,1,ASSAULT,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,COMBATIVE,39,MALE,BLACK,5.11,210,MED,BRO,BLK,63,FLATBUSH AVENUE && AVENUE U,BROOKLYN
2161,20:02:00,2018,March,Wednesday,Based on C/W on Scene,POM,67,SGT,67,1,ROBBERY,30,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,CALM,18,MALE,WHITE HISPANIC,5.2,120,THN,BRO,BLK,67,4911 FOSTER AVENUE,BROOKLYN
2162,17:18:00,2018,March,Wednesday,Based on Radio Run,POM,71,SGT,71,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,COMPLIANT AND COOPERATIVE,39,MALE,BLACK,6,190,MED,BRO,BLD,71,1040 NOSTRAND AVENUE,BROOKLYN
2163,2:03:00,2018,March,Wednesday,Based on Self Initiated,POM,802,SGT,802,2,CPW,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UNCOOPERATIVE,0,MALE,BLACK,5.11,190,THN,BRO,BLK,75,SHEFFIELD AVENUE && SUTTER AVENUE,BROOKLYN
2164,18:39:00,2018,March,Wednesday,Based on Radio Run,POM,75,SGT,75,1,ROBBERY,8,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,UPSET,33,MALE,BLACK,6,170,THN,BRO,BLK,75,604 VAN SICLEN AVENUE,BROOKLYN
2165,19:35:00,2018,March,Wednesday,Based on Self Initiated,POM,75,SGT,75,1,CPW,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,AGITATED,19,MALE,BLACK,5.1,160,THN,BRO,BLK,75,VAN SICLEN AVENUE && BLAKE AVENUE,BROOKLYN
2166,21:55:00,2018,March,Wednesday,Based on Self Initiated,POM,75,SGT,75,1,GRAND LARCENY AUTO,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NERVOUS,18,MALE,BLACK,5.9,130,THN,BRO,BLK,75,SCHENCK AVENUE && WORTMAN AVENUE,BROOKLYN
2167,21:55:00,2018,March,Wednesday,Based on Self Initiated,POM,75,SGT,75,1,GRAND LARCENY AUTO,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NERVOUS,18,MALE,BLACK,5.9,140,THN,BRO,BLK,75,SCHENCK AVENUE && WORTMAN AVENUE,BROOKLYN
2168,13:50:00,2018,March,Wednesday,Based on Self Initiated,POM,801,LT,801,2,CRIMINAL TRESPASS,1,1,0,1,CRIMINAL TRESPASS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NERVOUS,34,MALE,WHITE HISPANIC,5.9,170,THN,BRO,BLD,76,507 COLUMBIA STREET,BROOKLYN
2169,19:20:00,2018,March,Wednesday,Based on Self Initiated,POM,824,SGT,824,1,CRIMINAL TRESPASS,4,1,0,1,CRIMINAL TRESPASS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CALM,19,MALE,BLACK,5.8,140,THN,BRO,BLK,90,849 FLUSHING AVENUE,BROOKLYN
2170,14:05:00,2018,March,Wednesday,Based on Radio Run,POM,102,SGT,102,1,CPW,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,CALM,45,MALE,BLACK,5.11,205,U,BRO,BLK,102,JAMAICA AVENUE && 108 STREET,QUEENS
2171,11:05:00,2018,March,Wednesday,Based on Radio Run,POM,103,SGT,103,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM/ UNDERSTANDING,32,MALE,BLACK,6.1,210,HEA,BRO,BLK,103,93-02 SUTPHIN BOULEVARD,QUEENS
2172,23:29:00,2018,March,Wednesday,Based on Radio Run,POM,105,SGT,105,0,CPW,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,CALM,32,MALE,BLACK,5.9,165,THN,BRO,BLK,105,211 STREET && JAMAICA AVENUE,QUEENS
2173,22:54:00,2018,March,Wednesday,Based on Radio Run,POM,185,SGT,185,1,CPW,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UNCOOPERATIVE,56,MALE,BLACK,5.7,160,MED,BRO,BLK,105,134-41 SPRINGFIELD BOULEVARD,QUEENS
2174,22:54:00,2018,March,Wednesday,Based on Radio Run,POM,185,SGT,185,1,CPW,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,COOPERATIVE,54,MALE,BLACK,6,200,HEA,BRO,BLK,105,134-41 SPRINGFIELD BOULEVARD,QUEENS
2175,23:29:00,2018,March,Wednesday,Based on Radio Run,POM,105,SGT,105,0,CPW,24,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CALM,0,MALE,BLACK,5.1,270,HEA,BRO,BLK,105,JAMAICA AVENUE && 211 STREET,QUEENS
2176,9:06:00,2018,March,Wednesday,Based on Radio Run,POF,108,SGT,108,10,GRAND LARCENY AUTO,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NERVOUS,20,MALE,WHITE HISPANIC,6.2,190,MED,BRO,XXX,108,50-12 64 STREET,QUEENS
2177,1:55:00,2018,March,Wednesday,Based on Radio Run,POM,111,SGT,111,1,CPW,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,ANGRY,24,MALE,ASIAN / PACIFIC ISLANDER,5.8,155,THN,BRO,BLK,111,204 STREET && 47 AVENUE,QUEENS
2178,1:55:00,2018,March,Wednesday,Based on Radio Run,POM,111,SGT,111,1,CPW,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,ANGRY,23,MALE,ASIAN / PACIFIC ISLANDER,5.8,160,THN,BRO,BLK,111,204 STREET && 47 AVENUE,QUEENS
2179,19:30:00,2018,March,Wednesday,Based on Self Initiated,POM,103,SGT,103,2,CRIMINAL POSSESSION OF MARIHUANA,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,CALM,36,MALE,BLACK,5.1,180,THN,BRO,BLK,113,SUTPHIN BOULEVARD && 110 AVENUE,QUEENS
2180,19:30:00,2018,March,Wednesday,Based on Self Initiated,POM,103,SGT,103,2,CRIMINAL POSSESSION OF MARIHUANA,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,CALM,0,MALE,BLACK,6,200,MED,ZZZ,BLK,113,SUTPHIN BOULEVARD && 110 AVENUE,QUEENS
2181,0:40:00,2018,March,Wednesday,Based on Radio Run,POM,809,LT,809,1,OTHER,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CALM,35,MALE,BLACK,6,180,MED,ZZZ,BLK,114,34-35 12 STREET,QUEENS
2182,11:59:00,2018,March,Wednesday,Based on Self Initiated,POM,809,SGT,809,1,ASSAULT,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,STARTLED,26,FEMALE,BLACK HISPANIC,5.5,130,MED,ZZZ,BLK,114,3-06 ASTORIA BOULEVARD,QUEENS
2183,21:50:00,2018,March,Wednesday,Based on Self Initiated,POM,809,SGT,809,1,CPW,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,AGGRESSIVE,0,MALE,BLACK,5.9,180,THN,BRO,BLK,114,21 STREET && 36 AVENUE,QUEENS
2184,21:50:00,2018,March,Wednesday,Based on Self Initiated,POM,809,SGT,809,1,CPW,215,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,AGGRAVATED,0,MALE,BLACK,null,null,0,0,0,114,36 AVENUE && 21 STREET,QUEENS
2185,8:54:00,2018,March,Wednesday,Based on Radio Run,POM,115,SGT,115,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NORMAL,27,MALE,WHITE HISPANIC,5.5,160,MED,BRO,BLK,115,ROOSEVELT AVENUE && 79 STREET,QUEENS
2186,8:54:00,2018,March,Wednesday,Based on Radio Run,POM,115,SGT,115,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NORMAL,34,MALE,WHITE HISPANIC,5.6,160,HEA,BRO,BLK,115,79 STREET && ROOSEVELT AVENUE,QUEENS
2187,17:09:00,2018,March,Wednesday,Based on Radio Run,POM,115,SGT,115,0,CPW,15,1,0,1,CPW,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,NERVOUS/SCARED,21,MALE,WHITE HISPANIC,5.7,160,MED,BRO,BRO,115,85 STREET && ASTORIA BOULEVARD,QUEENS
2188,19:00:00,2018,March,Wednesday,Based on C/W on Scene,POM,123,SSA,123,1,ASSAULT,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,0,MALE,BLACK,5.11,210,HEA,BLK,BLK,123,375 SEGUINE AVENUE,STATEN ISLAND
2189,10:40:00,2018,March,Thursday,Based on Self Initiated,DT3,235,SDS,235,2,BURGLARY,15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,COOPERATIVE WITH THE INVESTIGATORS,55,MALE,WHITE HISPANIC,5.6,null,THN,OTH,GRY,5,9 STANTON STREET,MANHATTAN
2190,17:30:00,2018,March,Thursday,Based on Self Initiated,POF,804,SGT,804,1,CRIMINAL TRESPASS,2,1,0,1,CRIMINAL TRESPASS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CALM,24,MALE,WHITE HISPANIC,5.5,150,THN,BRO,BLK,9,251 EAST 3 STREET,MANHATTAN
2191,11:09:00,2018,March,Thursday,Based on Self Initiated,POM,863,SGT,863,1,OTHER,9,1,0,1,CRIMINAL POSSESSION OF FORGED INSTRUMENT,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,CALM,45,MALE,BLACK,5.11,200,HEA,BRO,BLK,14,EAST 42 STREET && MADISON AVENUE,MANHATTAN
2192,8:01:00,2018,March,Thursday,Based on Radio Run,POM,26,SGT,26,0,PETIT LARCENY,10,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,UPSET,30,MALE,BLACK,5.8,150,THN,BRO,XXX,26,568 WEST 125 STREET,MANHATTAN
2193,16:15:00,2018,March,Thursday,Based on Radio Run,POM,30,SGT,30,2,ROBBERY,2,1,0,1,ROBBERY,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,CALM,14,MALE,BLACK HISPANIC,5.9,125,THN,BRO,BLK,30,WEST 135 STREET && 12 AVENUE,MANHATTAN
2194,10:25:00,2018,March,Thursday,Based on Radio Run,POM,40,SGT,40,1,CPW,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,N/A,62,MALE,WHITE HISPANIC,6,180,MED,BRO,GRY,40,550 EAST 139 STREET,BRONX
2195,14:30:00,2018,March,Thursday,Based on Self Initiated,POM,43,SGT,43,0,BURGLARY,2,1,0,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,RELAXED,61,MALE,WHITE HISPANIC,5.5,150,THN,BRO,BRO,43,OLMSTEAD AVENUE && NEWBOLD AVENUE,BRONX
2196,10:48:00,2018,March,Thursday,Based on C/W on Scene,POM,46,SGT,46,0,PETIT LARCENY,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ANNOYED,0,MALE,BLACK,5.8,160,MED,BRO,BLK,46,321 EAST TREMONT AVENUE,BRONX
2197,12:44:00,2018,March,Thursday,Based on Radio Run,POF,63,LT,63,1,CPW,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CALM,27,MALE,BLACK,5.7,150,THN,BLK,BLK,63,1809 UTICA AVENUE,BROOKLYN
2198,23:45:00,2018,March,Thursday,Based on Self Initiated,POM,801,SGT,801,1,CRIMINAL TRESPASS,3,1,0,1,CRIMINAL TRESPASS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CONFUSED,23,MALE,BLACK,5.8,140,MED,BRO,BLK,63,5721 AVENUE H,BROOKLYN
2199,22:30:00,2018,March,Thursday,Based on Self Initiated,POM,67,SGT,67,1,CPW,3,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"IRATE, UNCOOPERATIVE",18,MALE,BLACK,5.1,160,THN,ZZZ,XXX,67,EAST 51 STREET && SNYDER AVENUE,BROOKLYN
2200,2:45:00,2018,March,Thursday,Based on Radio Run,POM,70,SGT,70,1,CPW,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,HAPPY,50,MALE,BLACK,5.9,200,MED,BRO,BLK,70,547 CONEY ISLAND AVENUE,BROOKLYN
2201,17:15:00,2018,March,Thursday,Based on Self Initiated,POM,73,SGT,73,1,RECKLESS ENDANGERMENT,1,1,0,1,CPW,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CALM,23,MALE,BLACK,5.7,180,MED,BRO,BLK,73,BLAKE AVENUE && HERZL STREET,BROOKLYN
2202,12:07:00,2018,March,Thursday,Based on Radio Run,POM,802,SGT,802,5,CRIMINAL TRESPASS,30,1,0,1,CRIMINAL TRESPASS,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CALM,35,FEMALE,BLACK,5.5,125,THN,BRO,RED,75,758 STANLEY AVENUE,BROOKLYN
2203,22:48:00,2018,March,Thursday,Based on Radio Run,POM,869,SGT,869,2,ASSAULT,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IRRATE,24,MALE,BLACK HISPANIC,5.1,200,MED,BRO,BLK,77,EASTERN PARKWAY && FRANKLIN AVENUE,BROOKLYN
2204,13:45:00,2018,March,Thursday,Based on Self Initiated,POF,79,SSA,79,3,CPW,5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,RELAXED,32,MALE,BLACK,5.7,205,HEA,BRO,BLK,79,TOMPKINS AVENUE && HART STREET,BROOKLYN
2205,15:00:00,2018,March,Thursday,Based on Self Initiated,POM,107,POM,107,5,ROBBERY,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,CALM,16,MALE,WHITE,6.4,null,THN,BRO,BLK,107,175-14 HORACE HARDING EXPRESSWAY,QUEENS
2206,17:30:00,2018,March,Thursday,Based on C/W on Scene,POM,109,SGT,109,2,ROBBERY,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N/A,19,MALE,BLACK,6,140,THN,BLK,BLK,109,UNION && 35 AVENUE,QUEENS
2207,17:30:00,2018,March,Thursday,Based on C/W on Scene,POM,109,SGT,109,2,ROBBERY,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,N/A,18,MALE,BLACK,null,130,THN,BLK,BLK,109,UNION STREET && 35 AVENUE,QUEENS
2208,14:25:00,2018,March,Thursday,Based on Radio Run,POM,112,SGT,112,1,BURGLARY,15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,CALM,59,MALE,WHITE HISPANIC,5.8,140,THN,BRO,WHI,112,BURNS STREET && YELLOWSTONE BOULEVARD,QUEENS
2209,19:50:00,2018,March,Thursday,Based on Self Initiated,POM,114,SGT,114,1,CRIMINAL POSSESSION OF MARIHUANA,6,1,0,1,GRAND LARCENY,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CALM,26,FEMALE,BLACK,5.1,185,MED,BLK,BLK,114,40 AVENUE && 10 STREET,QUEENS
2210,2:30:00,2018,March,Thursday,Based on Self Initiated,POM,114,SGT,114,1,CRIMINAL POSSESSION OF MARIHUANA,30,1,0,1,CRIMINAL POSSESSION OF MARIHUANA,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CALM,28,MALE,WHITE HISPANIC,6.2,190,MED,BRO,BLK,114,25 AVENUE && 41 STREET,QUEENS
2211,2:30:00,2018,March,Thursday,Based on Self Initiated,POM,114,SGT,114,1,CRIMINAL POSSESSION OF MARIHUANA,30,1,0,1,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CALM,22,MALE,WHITE HISPANIC,6.1,150,THN,BLK,BLK,114,25 AVENUE && 41 STREET,QUEENS
2212,2:30:00,2018,March,Thursday,Based on Self Initiated,POM,114,SGT,114,1,CRIMINAL POSSESSION OF MARIHUANA,30,1,0,1,CRIMINAL POSSESSION OF MARIHUANA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,CALM,21,MALE,BLACK HISPANIC,5.6,160,HEA,BLK,BRO,114,25 AVENUE && 41 STREET,QUEENS
2213,23:30:00,2018,March,Friday,Based on C/W on Scene,POM,6,LT,6,1,CPW,10,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"ANXIOUS, NERVOUS, ANGRY",37,MALE,WHITE,6,215,HEA,HAZ,BRO,6,236 SULLIVAN STREET,MANHATTAN
2214,16:27:00,2018,March,Friday,Based on C/W on Scene,POM,13,LT,13,1,THEFT OF SERVICES,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,COOPERATIVE,51,MALE,WHITE HISPANIC,5.11,170,MED,BRO,BLK,13,EAST 19 STREET && PARK AVENUE SOUTH,MANHATTAN
2215,14:58:00,2018,March,Friday,Based on C/W on Scene,POM,20,SGT,20,1,PETIT LARCENY,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N/A,23,MALE,WHITE,5.8,195,MED,0,BLK,20,2050 BROADWAY,MANHATTAN
2216,14:15:00,2018,March,Friday,Based on Radio Run,POM,32,SGT,24,15,PETIT LARCENY,15,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,CALM,44,MALE,WHITE HISPANIC,5.2,175,MED,BRO,BLK,24,775 COLUMBUS AVENUE,MANHATTAN
2217,13:58:00,2018,March,Friday,Based on Radio Run,POM,32,SGT,32,1,PETIT LARCENY,2,1,0,1,BURGLARY,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NERVOUS AND SWEATY,45,MALE,BLACK,5.1,200,MED,BRO,BLD,32,WEST 142 STREET && 7 AVENUE,MANHATTAN
2218,10:21:00,2018,March,Friday,Based on Radio Run,POM,33,SGT,33,3,CPW,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,COMPLIANT,26,MALE,BLACK,5.6,195,HEA,BRO,BLK,33,SAINT NICHOLAS AVENUE && WEST 158 STREET,MANHATTAN
2219,21:15:00,2018,March,Friday,Based on Radio Run,POM,40,SGT,40,2,CPW,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,UPSET,21,MALE,BLACK,6,190,THN,BRO,BLK,40,331 EAST 132 STREET,BRONX
2220,21:15:00,2018,March,Friday,Based on Radio Run,POM,40,SGT,40,2,CPW,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,INDIFFERENT,18,MALE,BLACK,6,190,THN,BRO,BLK,40,331 EAST 132 STREET,BRONX
2221,21:15:00,2018,March,Friday,Based on Radio Run,POM,40,LT,40,2,CPW,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,CONDESCENDING,20,MALE,BLACK,5.1,170,THN,BLK,BLD,40,331 EAST 132 STREET,BRONX
2222,17:15:00,2018,March,Friday,Based on Self Initiated,POM,42,SGT,42,1,CRIMINAL TRESPASS,4,1,0,1,CRIMINAL POSSESSION OF MARIHUANA,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,CALM,23,MALE,BLACK,5.7,160,THN,BRO,BLK,42,1346 LYMAN PLACE,BRONX
